experiment_id,timestamp,x,y,true_label,before_rotation_prediction,before_rotation_confidence,after_rotation_prediction,after_rotation_confidence,prediction_match,confidence_change
479,2025-11-27 23:37:56,11.669618,5.348904,0.0,out,0.09109672904014587,out,0.09109672904014587,true,0.000000
480,2025-11-27 23:37:56,2.324494,8.061205,0.0,out,0.011010626330971718,out,0.011010626330971718,true,0.000000
481,2025-11-27 23:37:56,9.529498,1.480129,0.0,out,0.012134194374084473,out,0.012134194374084473,true,0.000000
482,2025-11-27 23:37:56,4.463309,4.556502,0.0,out,0.2570641338825226,out,0.257064551115036,true,0.000000
483,2025-11-27 23:37:56,11.188583,11.111877,0.0,out,0.07083053141832352,out,0.07083054631948471,true,0.000000
484,2025-11-27 23:37:56,8.083879,7.995349,1.0,in,0.9847050905227661,in,0.9847050905227661,true,0.000000
485,2025-11-27 23:37:56,7.332381,7.806981,1.0,in,0.9864732027053833,in,0.9864732027053833,true,0.000000
486,2025-11-27 23:37:56,7.777162,8.986313,1.0,in,0.9792720675468445,in,0.9792720675468445,true,0.000000
487,2025-11-27 23:37:56,2.199675,5.815550,0.0,out,0.011015648953616619,out,0.011015648953616619,true,0.000000
488,2025-11-27 23:37:56,9.670272,1.156713,0.0,out,0.010988171212375164,out,0.010988171212375164,true,0.000000
489,2025-11-27 23:37:56,10.908916,7.839003,0.0,out,0.13122911751270294,out,0.13122911751270294,true,0.000000
490,2025-11-27 23:37:56,2.528370,3.134442,1.0,in,0.9038275480270386,in,0.9038278460502625,true,0.000000
491,2025-11-27 23:37:56,3.622642,1.457949,1.0,in,0.9744307994842529,in,0.9744307994842529,true,0.000000
492,2025-11-27 23:37:56,7.572271,9.354534,1.0,in,0.970592737197876,in,0.970592737197876,true,0.000000
493,2025-11-27 23:37:56,11.781939,5.178995,0.0,out,0.07050767540931702,out,0.07050766050815582,true,-0.000000
494,2025-11-27 23:37:56,6.229902,5.373131,1.0,in,0.8789709806442261,in,0.8789709806442261,true,0.000000
495,2025-11-27 23:37:56,7.978546,10.625780,1.0,out,0.19357438385486603,out,0.19357417523860931,true,-0.000000
496,2025-11-27 23:37:56,8.963581,4.528469,0.0,out,0.1641847938299179,out,0.16418465971946716,true,-0.000000
497,2025-11-27 23:37:56,3.848391,9.645502,0.0,out,0.010976734571158886,out,0.010976734571158886,true,0.000000
498,2025-11-27 23:37:56,1.160152,7.512887,0.0,out,0.011013789102435112,out,0.011013789102435112,true,0.000000
499,2025-11-27 23:37:56,5.607018,0.080844,0.0,out,0.012374399229884148,out,0.012374399229884148,true,0.000000
500,2025-11-27 23:37:56,11.370937,2.336371,0.0,out,0.03662862628698349,out,0.03662862628698349,true,0.000000
501,2025-11-27 23:37:56,9.604815,5.300348,1.0,in,0.944655179977417,in,0.944655179977417,true,0.000000
502,2025-11-27 23:37:56,8.023438,7.370476,1.0,in,0.987074613571167,in,0.987074613571167,true,0.000000
503,2025-11-27 23:37:56,2.875849,3.100523,1.0,in,0.9746348261833191,in,0.9746348261833191,true,0.000000
504,2025-11-27 23:37:56,3.246177,5.392210,0.0,out,0.011025231331586838,out,0.011025231331586838,true,0.000000
505,2025-11-27 23:37:56,7.512989,7.064980,1.0,in,0.9862253665924072,in,0.9862253665924072,true,0.000000
506,2025-11-27 23:37:56,0.904302,2.299587,0.0,out,0.018642863258719444,out,0.018642863258719444,true,0.000000
507,2025-11-27 23:37:56,10.374335,6.100543,1.0,in,0.7468558549880981,in,0.7468559741973877,true,0.000000
508,2025-11-27 23:37:56,10.106470,8.517435,0.0,out,0.20676283538341522,out,0.20676283538341522,true,0.000000
509,2025-11-27 23:37:56,6.666907,10.355093,0.0,out,0.0057643442414700985,out,0.0057643442414700985,true,0.000000
510,2025-11-27 23:37:56,8.110617,9.554887,1.0,in,0.9240974187850952,in,0.9240974187850952,true,0.000000
511,2025-11-27 23:37:56,4.455608,1.176427,1.0,in,0.8266319632530212,in,0.8266319632530212,true,0.000000
512,2025-11-27 23:37:56,4.786624,11.098331,0.0,out,0.010550628416240215,out,0.010550628416240215,true,0.000000
513,2025-11-27 23:37:56,4.232726,11.622580,0.0,out,0.010714607313275337,out,0.010714607313275337,true,0.000000
514,2025-11-27 23:37:56,8.548861,0.769662,0.0,out,0.010899041779339314,out,0.010899041779339314,true,0.000000
515,2025-11-27 23:37:56,6.156625,7.033393,1.0,in,0.8937110900878906,in,0.8937113285064697,true,0.000000
516,2025-11-27 23:37:56,9.605865,6.770740,1.0,in,0.9375861883163452,in,0.9375861883163452,true,0.000000
517,2025-11-27 23:37:56,5.995412,5.453071,1.0,in,0.8713627457618713,in,0.8713627457618713,true,0.000000
518,2025-11-27 23:37:56,10.765074,2.530486,0.0,out,0.02846413478255272,out,0.028464170172810555,true,0.000000
519,2025-11-27 23:37:56,7.183498,5.861931,1.0,in,0.9692596793174744,in,0.9692596793174744,true,0.000000
520,2025-11-27 23:37:56,11.236229,0.754676,0.0,out,0.006426415406167507,out,0.0064264219254255295,true,0.000000
521,2025-11-27 23:37:56,11.338518,0.033507,0.0,out,0.007245107088238001,out,0.007245107088238001,true,0.000000
522,2025-11-27 23:37:56,9.392037,4.522008,0.0,out,0.19357524812221527,out,0.1935754120349884,true,0.000000
523,2025-11-27 23:37:56,8.019253,9.695009,1.0,in,0.9202558398246765,in,0.9202559590339661,true,0.000000
524,2025-11-27 23:37:56,9.612253,3.580208,0.0,out,0.02502870187163353,out,0.025028690695762634,true,-0.000000
525,2025-11-27 23:37:56,1.376553,1.369968,1.0,in,0.7452091574668884,in,0.7452092170715332,true,0.000000
526,2025-11-27 23:37:56,0.407521,10.081190,0.0,out,0.011012489907443523,out,0.011012489907443523,true,0.000000
527,2025-11-27 23:37:56,2.853436,9.691398,0.0,out,0.011000759899616241,out,0.011000759899616241,true,0.000000
528,2025-11-27 23:37:56,7.257684,11.243959,0.0,out,3.512882103677839E-4,out,3.5128919989801943E-4,true,0.000000
529,2025-11-27 23:37:56,7.952163,1.847620,0.0,out,0.011947051621973515,out,0.011947051621973515,true,0.000000
530,2025-11-27 23:37:56,10.396377,9.907511,0.0,out,0.09228495508432388,out,0.09228495508432388,true,0.000000
531,2025-11-27 23:37:56,1.562662,9.666817,0.0,out,0.011010127142071724,out,0.011010127142071724,true,0.000000
532,2025-11-27 23:37:56,6.977408,8.756496,1.0,in,0.9153221249580383,in,0.9153224229812622,true,0.000000
533,2025-11-27 23:37:56,10.124868,10.291819,0.0,out,0.09427812695503235,out,0.09427812695503235,true,0.000000
534,2025-11-27 23:37:56,6.061485,11.423382,0.0,out,0.005538643337786198,out,0.005538640543818474,true,-0.000000
535,2025-11-27 23:37:56,1.447031,9.867912,0.0,out,0.011010132730007172,out,0.011010132730007172,true,0.000000
536,2025-11-27 23:37:56,6.541924,6.477393,1.0,in,0.966113269329071,in,0.9661133885383606,true,0.000000
537,2025-11-27 23:37:56,9.039413,11.014598,0.0,out,0.13412965834140778,out,0.13412965834140778,true,0.000000
538,2025-11-27 23:37:56,8.892365,1.348958,0.0,out,0.011483722366392612,out,0.011483722366392612,true,0.000000
539,2025-11-27 23:37:56,4.060680,4.058722,0.0,out,0.20352116227149963,out,0.20352116227149963,true,0.000000
540,2025-11-27 23:37:56,2.033648,10.181410,0.0,out,0.011006146669387817,out,0.011006146669387817,true,0.000000
541,2025-11-27 23:37:56,7.290592,2.996551,0.0,out,0.012633065693080425,out,0.012633065693080425,true,0.000000
542,2025-11-27 23:37:56,3.671843,1.706011,1.0,in,0.9767926335334778,in,0.9767926335334778,true,0.000000
543,2025-11-27 23:37:56,7.177415,1.766254,0.0,out,0.011891203001141548,out,0.011891203001141548,true,0.000000
544,2025-11-27 23:37:56,3.018542,7.509217,0.0,out,0.011009223759174347,out,0.011009223759174347,true,0.000000
545,2025-11-27 23:37:56,9.632557,9.184053,0.0,out,0.23711539804935455,out,0.23711539804935455,true,0.000000
546,2025-11-27 23:37:56,7.838511,9.135115,1.0,in,0.9745813012123108,in,0.9745813012123108,true,0.000000
547,2025-11-27 23:37:56,9.215593,5.567938,1.0,in,0.9754973649978638,in,0.9754973649978638,true,0.000000
548,2025-11-27 23:37:56,8.785749,9.018991,1.0,in,0.8062170147895813,in,0.8062174320220947,true,0.000000
549,2025-11-27 23:37:56,7.074805,5.148952,1.0,in,0.8620531558990479,in,0.8620531558990479,true,0.000000
550,2025-11-27 23:37:56,1.905210,0.925854,0.0,in,0.7876511216163635,in,0.7876512408256531,true,0.000000
551,2025-11-27 23:37:56,3.504969,9.848103,0.0,out,0.010985336266458035,out,0.010985336266458035,true,0.000000
552,2025-11-27 23:37:56,4.237972,1.594477,1.0,in,0.9407618641853333,in,0.9407618641853333,true,0.000000
553,2025-11-27 23:37:56,3.004230,3.555728,1.0,out,0.35207292437553406,out,0.35207292437553406,true,0.000000
554,2025-11-27 23:37:56,7.198844,8.751940,1.0,in,0.9770490527153015,in,0.9770490527153015,true,0.000000
555,2025-11-27 23:37:56,5.945892,6.113398,1.0,in,0.9049215316772461,in,0.9049215912818909,true,0.000000
556,2025-11-27 23:37:56,8.321548,6.251939,1.0,in,0.9859911799430847,in,0.9859911799430847,true,0.000000
557,2025-11-27 23:37:56,4.517614,0.191912,0.0,out,0.013340121135115623,out,0.013340121135115623,true,0.000000
558,2025-11-27 23:37:56,7.910899,8.182896,1.0,in,0.9852727055549622,in,0.9852727055549622,true,0.000000
559,2025-11-27 23:37:56,5.470390,6.923940,0.0,out,0.0312152449041605,out,0.031215304508805275,true,0.000000
560,2025-11-27 23:37:56,9.653850,7.988467,0.0,in,0.612648606300354,in,0.612648606300354,true,0.000000
561,2025-11-27 23:37:56,4.843314,0.947372,0.0,out,0.14344291388988495,out,0.1434430330991745,true,0.000000
562,2025-11-27 23:37:56,8.272491,10.933167,0.0,out,0.15835565328598022,out,0.15835608541965485,true,0.000000
563,2025-11-27 23:37:56,9.726540,3.263444,0.0,out,0.02133883908390999,out,0.02133883908390999,true,0.000000
564,2025-11-27 23:37:56,0.255162,2.746928,0.0,out,0.02008846588432789,out,0.02008846588432789,true,0.000000
565,2025-11-27 23:37:56,6.615209,7.719702,1.0,in,0.9589669108390808,in,0.9589670300483704,true,0.000000
566,2025-11-27 23:37:56,4.686327,0.606195,0.0,out,0.018847554922103882,out,0.018847554922103882,true,0.000000
567,2025-11-27 23:37:56,11.488910,8.754660,0.0,out,0.08093642443418503,out,0.08093642443418503,true,0.000000
568,2025-11-27 23:37:56,7.838433,10.300360,1.0,in,0.5447395443916321,in,0.5447408556938171,true,0.000001
569,2025-11-27 23:37:56,6.465024,4.692719,0.0,out,0.46440598368644714,out,0.46440598368644714,true,0.000000
570,2025-11-27 23:37:56,1.750394,1.438783,1.0,in,0.9677955508232117,in,0.9677956700325012,true,0.000000
571,2025-11-27 23:37:56,8.633642,7.180694,1.0,in,0.9834210276603699,in,0.9834210276603699,true,0.000000
572,2025-11-27 23:37:56,2.133493,1.557189,1.0,in,0.9828745126724243,in,0.9828745126724243,true,0.000000
573,2025-11-27 23:37:56,5.661281,4.039204,0.0,out,0.0816493034362793,out,0.08164919912815094,true,-0.000000
574,2025-11-27 23:37:56,6.725995,5.634108,1.0,in,0.942532479763031,in,0.9425323605537415,true,-0.000000
575,2025-11-27 23:37:56,10.209043,2.597805,0.0,out,0.020598653703927994,out,0.020598657429218292,true,0.000000
576,2025-11-27 23:37:56,3.046808,0.177060,0.0,out,0.013838311657309532,out,0.013838311657309532,true,0.000000
577,2025-11-27 23:37:56,2.824586,1.892507,1.0,in,0.9865452647209167,in,0.9865452647209167,true,0.000000
578,2025-11-27 23:37:56,10.837329,5.038271,1.0,out,0.3286597728729248,out,0.32865962386131287,true,-0.000000
579,2025-11-27 23:37:56,5.630774,5.397825,1.0,in,0.8071751594543457,in,0.8071752786636353,true,0.000000
580,2025-11-27 23:37:56,4.055935,1.287962,1.0,in,0.9453974366188049,in,0.9453974366188049,true,0.000000
581,2025-11-27 23:37:56,8.039976,10.512266,1.0,out,0.4378611147403717,out,0.437860369682312,true,-0.000001
582,2025-11-27 23:37:56,1.651425,10.398493,0.0,out,0.011007843539118767,out,0.011007843539118767,true,0.000000
583,2025-11-27 23:37:56,1.011230,7.476129,0.0,out,0.011014074087142944,out,0.011014074087142944,true,0.000000
584,2025-11-27 23:37:56,6.339177,6.342708,1.0,in,0.9535934329032898,in,0.9535934329032898,true,0.000000
585,2025-11-27 23:37:56,9.305815,7.064775,1.0,in,0.9570835828781128,in,0.9570835828781128,true,0.000000
586,2025-11-27 23:37:56,8.681204,7.208539,1.0,in,0.9824339747428894,in,0.9824339747428894,true,0.000000
587,2025-11-27 23:37:56,3.217637,6.014826,0.0,out,0.011014126241207123,out,0.011014126241207123,true,0.000000
588,2025-11-27 23:37:56,6.575791,5.930261,1.0,in,0.9537321329116821,in,0.9537321329116821,true,0.000000
589,2025-11-27 23:37:56,4.572551,1.591779,1.0,in,0.8272606134414673,in,0.8272606134414673,true,0.000000
590,2025-11-27 23:37:56,0.032058,8.354525,0.0,out,0.011014354415237904,out,0.011014354415237904,true,0.000000
591,2025-11-27 23:37:56,2.000859,7.345317,0.0,out,0.011012531816959381,out,0.011012531816959381,true,0.000000
592,2025-11-27 23:37:56,6.437014,6.528776,1.0,in,0.961811363697052,in,0.961811363697052,true,0.000000
593,2025-11-27 23:37:56,3.521379,10.118086,0.0,out,0.010979323647916317,out,0.010979323647916317,true,0.000000
594,2025-11-27 23:37:56,3.329358,11.090660,0.0,out,0.010961019434034824,out,0.010961019434034824,true,0.000000
595,2025-11-27 23:37:56,9.608062,7.084165,1.0,in,0.9024470448493958,in,0.9024470448493958,true,0.000000
596,2025-11-27 23:37:56,9.559483,6.985123,1.0,in,0.926284670829773,in,0.9262844324111938,true,-0.000000
597,2025-11-27 23:37:56,7.340718,8.214666,1.0,in,0.9860709309577942,in,0.9860709309577942,true,0.000000
598,2025-11-27 23:37:56,7.633458,1.836831,0.0,out,0.01188305951654911,out,0.01188305951654911,true,0.000000
599,2025-11-27 23:37:56,5.733459,8.827570,0.0,out,0.010825267992913723,out,0.010825267992913723,true,0.000000
600,2025-11-27 23:37:56,6.466779,6.499732,1.0,in,0.963043749332428,in,0.963043749332428,true,0.000000
601,2025-11-27 23:37:56,11.229827,0.360688,0.0,out,0.006968752946704626,out,0.006968752946704626,true,0.000000
602,2025-11-27 23:37:56,8.466513,8.349609,1.0,in,0.9678179025650024,in,0.9678179025650024,true,0.000000
603,2025-11-27 23:37:56,0.973440,10.256176,0.0,out,0.01101097371429205,out,0.01101097371429205,true,0.000000
604,2025-11-27 23:37:56,1.728640,11.493584,0.0,out,0.011002175509929657,out,0.011002175509929657,true,0.000000
605,2025-11-27 23:37:56,0.563968,2.413994,0.0,out,0.017256833612918854,out,0.017256826162338257,true,-0.000000
606,2025-11-27 23:37:56,7.424953,3.313251,0.0,out,0.013577877543866634,out,0.013577877543866634,true,0.000000
607,2025-11-27 23:37:56,8.095753,7.231650,1.0,in,0.9870598316192627,in,0.9870598316192627,true,0.000000
608,2025-11-27 23:37:56,10.503677,8.222923,0.0,out,0.15768800675868988,out,0.15768800675868988,true,0.000000
609,2025-11-27 23:37:56,9.940378,7.624874,0.0,in,0.5456315279006958,in,0.5456315279006958,true,0.000000
610,2025-11-27 23:37:56,8.303057,5.026091,1.0,in,0.8277767300605774,in,0.8277767300605774,true,0.000000
611,2025-11-27 23:37:56,7.482817,8.247862,1.0,in,0.9864888787269592,in,0.9864888787269592,true,0.000000
612,2025-11-27 23:37:56,7.710357,4.531651,0.0,out,0.16058939695358276,out,0.16058939695358276,true,0.000000
613,2025-11-27 23:37:56,10.418921,5.679003,1.0,in,0.779411792755127,in,0.7794122695922852,true,0.000000
614,2025-11-27 23:37:56,7.353898,6.470920,1.0,in,0.982291579246521,in,0.982291579246521,true,0.000000
615,2025-11-27 23:37:56,6.983040,4.610817,0.0,out,0.30293378233909607,out,0.30293378233909607,true,0.000000
616,2025-11-27 23:37:56,7.749769,8.267397,1.0,in,0.9859482049942017,in,0.9859482049942017,true,0.000000
617,2025-11-27 23:37:56,9.093683,6.406358,1.0,in,0.9818316698074341,in,0.9818316698074341,true,0.000000
618,2025-11-27 23:37:56,6.666362,6.590281,1.0,in,0.9718239903450012,in,0.9718239903450012,true,0.000000
619,2025-11-27 23:37:56,9.100054,7.331480,1.0,in,0.9627919793128967,in,0.9627919793128967,true,0.000000
620,2025-11-27 23:37:56,6.746704,7.815937,1.0,in,0.9714255928993225,in,0.9714255928993225,true,0.000000
621,2025-11-27 23:37:56,8.216492,9.548967,1.0,in,0.9023508429527283,in,0.9023507237434387,true,-0.000000
622,2025-11-27 23:37:56,3.191415,5.645438,0.0,out,0.011017784476280212,out,0.011017784476280212,true,0.000000
623,2025-11-27 23:37:56,8.244984,7.908292,1.0,in,0.9833059906959534,in,0.9833059906959534,true,0.000000
624,2025-11-27 23:37:56,9.870579,6.533698,1.0,in,0.904394268989563,in,0.904394268989563,true,0.000000
625,2025-11-27 23:37:56,8.204890,9.863161,1.0,in,0.8323221802711487,in,0.8323221802711487,true,0.000000
626,2025-11-27 23:37:56,4.103458,9.211174,0.0,out,0.010976310819387436,out,0.010976310819387436,true,0.000000
627,2025-11-27 23:37:56,0.210862,8.841365,0.0,out,0.01101373229175806,out,0.01101373229175806,true,0.000000
628,2025-11-27 23:37:56,7.118261,7.829737,1.0,in,0.9847273826599121,in,0.9847273826599121,true,0.000000
629,2025-11-27 23:37:56,10.308440,6.073367,1.0,in,0.7945966124534607,in,0.7945970296859741,true,0.000000
630,2025-11-27 23:37:56,7.028152,4.975606,0.0,in,0.7512485980987549,in,0.7512485980987549,true,0.000000
631,2025-11-27 23:37:56,6.347320,8.776802,0.0,out,0.013173865154385567,out,0.013173858635127544,true,-0.000000
632,2025-11-27 23:37:56,3.296751,7.512772,0.0,out,0.011007859371602535,out,0.011007859371602535,true,0.000000
633,2025-11-27 23:37:56,6.164223,9.021379,0.0,out,0.010760136879980564,out,0.010760136879980564,true,0.000000
634,2025-11-27 23:37:56,5.553100,5.407943,1.0,in,0.7890681624412537,in,0.789067804813385,true,-0.000000
635,2025-11-27 23:37:56,7.912100,7.456574,1.0,in,0.9872000217437744,in,0.9872000217437744,true,0.000000
636,2025-11-27 23:37:56,1.651036,9.569469,0.0,out,0.011009997688233852,out,0.011009997688233852,true,0.000000
637,2025-11-27 23:37:56,8.807605,5.950387,1.0,in,0.9842002987861633,in,0.9842002987861633,true,0.000000
638,2025-11-27 23:37:56,8.391161,7.045867,1.0,in,0.9862871766090393,in,0.9862871766090393,true,0.000000
639,2025-11-27 23:37:56,6.522729,3.456666,0.0,out,0.015315872617065907,out,0.015315872617065907,true,0.000000
640,2025-11-27 23:37:56,10.439245,5.094964,1.0,in,0.6514166593551636,in,0.6514168977737427,true,0.000000
641,2025-11-27 23:37:56,3.183476,3.205357,1.0,in,0.9611704349517822,in,0.9611704349517822,true,0.000000
642,2025-11-27 23:37:56,7.917877,9.820732,1.0,in,0.913690984249115,in,0.913690984249115,true,0.000000
643,2025-11-27 23:37:56,1.652980,9.707426,0.0,out,0.011009696871042252,out,0.011009696871042252,true,0.000000
644,2025-11-27 23:37:56,7.642455,4.348400,0.0,out,0.06989693641662598,out,0.06989693641662598,true,0.000000
645,2025-11-27 23:37:56,5.887816,3.594805,0.0,out,0.02153613790869713,out,0.021536141633987427,true,0.000000
646,2025-11-27 23:37:56,9.342954,0.180455,0.0,out,0.010719100944697857,out,0.010719100944697857,true,0.000000
647,2025-11-27 23:37:56,3.357885,9.544828,0.0,out,0.01099366508424282,out,0.01099366508424282,true,0.000000
648,2025-11-27 23:37:56,2.151378,2.043865,1.0,in,0.9837030172348022,in,0.9837030172348022,true,0.000000
649,2025-11-27 23:37:56,9.009095,8.841698,1.0,in,0.7336636781692505,in,0.7336636781692505,true,0.000000
650,2025-11-27 23:37:56,7.465455,6.719685,1.0,in,0.9847438931465149,in,0.9847438931465149,true,0.000000
651,2025-11-27 23:37:56,4.569966,5.020038,0.0,out,0.1727769821882248,out,0.17277725040912628,true,0.000000
652,2025-11-27 23:37:56,9.426485,10.921992,0.0,out,0.11008942127227783,out,0.11008956283330917,true,0.000000
653,2025-11-27 23:37:56,6.893027,6.531944,1.0,in,0.9765938520431519,in,0.9765938520431519,true,0.000000
654,2025-11-27 23:37:56,3.004320,1.082778,1.0,in,0.9396346211433411,in,0.9396347403526306,true,0.000000
655,2025-11-27 23:37:56,3.584350,0.377196,0.0,out,0.015340314246714115,out,0.015340314246714115,true,0.000000
656,2025-11-27 23:37:56,2.317726,2.542899,1.0,in,0.9819847941398621,in,0.9819847941398621,true,0.000000
657,2025-11-27 23:37:56,8.537498,4.062723,0.0,out,0.029190795496106148,out,0.02919076941907406,true,-0.000000
658,2025-11-27 23:37:56,11.805173,8.562078,0.0,out,0.07761147618293762,out,0.07761147618293762,true,0.000000
659,2025-11-27 23:37:56,4.170465,1.806989,1.0,in,0.9352665543556213,in,0.9352665543556213,true,0.000000
660,2025-11-27 23:37:56,8.571463,2.208062,0.0,out,0.012553287670016289,out,0.012553287670016289,true,0.000000
661,2025-11-27 23:37:56,3.731685,2.519134,1.0,in,0.958349883556366,in,0.958349883556366,true,0.000000
662,2025-11-27 23:37:56,5.382128,10.588368,0.0,out,0.010218366980552673,out,0.010218366980552673,true,0.000000
663,2025-11-27 23:37:56,6.466281,11.956349,0.0,out,0.001156692742370069,out,0.0011566933244466782,true,0.000000
664,2025-11-27 23:37:56,9.372582,10.097948,0.0,out,0.17207930982112885,out,0.17207930982112885,true,0.000000
665,2025-11-27 23:37:56,6.237805,9.502241,0.0,out,0.010001590475440025,out,0.010001590475440025,true,0.000000
666,2025-11-27 23:37:56,3.323994,1.079862,1.0,in,0.9228096008300781,in,0.9228096008300781,true,0.000000
667,2025-11-27 23:37:56,6.645628,5.300112,1.0,in,0.8899866938591003,in,0.8899868726730347,true,0.000000
668,2025-11-27 23:37:56,2.894430,1.271336,1.0,in,0.9755157232284546,in,0.9755157232284546,true,0.000000
669,2025-11-27 23:37:56,11.861111,9.658428,0.0,out,0.07162495702505112,out,0.07162495702505112,true,0.000000
670,2025-11-27 23:37:56,8.601983,10.829344,0.0,out,0.2235160619020462,out,0.2235160619020462,true,0.000000
671,2025-11-27 23:37:56,7.316789,6.382261,1.0,in,0.9811198115348816,in,0.9811198115348816,true,0.000000
672,2025-11-27 23:37:56,9.212614,5.255181,1.0,in,0.94695645570755,in,0.94695645570755,true,0.000000
673,2025-11-27 23:37:56,8.014792,9.471273,1.0,in,0.9467279314994812,in,0.9467281699180603,true,0.000000
674,2025-11-27 23:37:56,3.607039,4.203099,0.0,out,0.033445581793785095,out,0.03344552591443062,true,-0.000000
675,2025-11-27 23:37:56,3.539755,1.977516,1.0,in,0.9804326295852661,in,0.9804326295852661,true,0.000000
676,2025-11-27 23:37:56,8.583263,6.260078,1.0,in,0.9859988689422607,in,0.9859988689422607,true,0.000000
677,2025-11-27 23:37:56,9.068021,7.479688,1.0,in,0.9586012959480286,in,0.9586012959480286,true,0.000000
678,2025-11-27 23:37:56,6.889927,5.700405,1.0,in,0.9535980224609375,in,0.9535980224609375,true,0.000000
679,2025-11-27 23:37:56,6.309475,7.427389,1.0,in,0.8862288594245911,in,0.8862292170524597,true,0.000000
680,2025-11-27 23:37:56,11.350218,8.116764,0.0,out,0.09327888488769531,out,0.09327888488769531,true,0.000000
681,2025-11-27 23:37:56,7.820799,6.991067,1.0,in,0.9870107173919678,in,0.9870107173919678,true,0.000000
682,2025-11-27 23:37:56,10.716969,6.549096,0.0,out,0.36457058787345886,out,0.3645704984664917,true,-0.000000
683,2025-11-27 23:37:56,10.685163,5.564648,1.0,in,0.574396550655365,in,0.5743964314460754,true,-0.000000
684,2025-11-27 23:37:56,9.306568,8.434954,0.0,in,0.6860288977622986,in,0.6860288977622986,true,0.000000
685,2025-11-27 23:37:56,10.878625,4.965018,0.0,out,0.27510756254196167,out,0.27510789036750793,true,0.000000
686,2025-11-27 23:37:56,10.476491,2.006839,0.0,out,0.01877870038151741,out,0.018778709694743156,true,0.000000
687,2025-11-27 23:37:56,7.610919,7.152075,1.0,in,0.9867711663246155,in,0.9867711663246155,true,0.000000
688,2025-11-27 23:37:56,7.093966,5.302900,1.0,in,0.9124363660812378,in,0.9124363660812378,true,0.000000
689,2025-11-27 23:37:56,8.374681,7.937396,1.0,in,0.9805876612663269,in,0.9805876612663269,true,0.000000
690,2025-11-27 23:37:56,3.715490,9.257826,0.0,out,0.010988922789692879,out,0.010988922789692879,true,0.000000
691,2025-11-27 23:37:56,7.225236,5.761848,1.0,in,0.9663217067718506,in,0.9663217067718506,true,0.000000
692,2025-11-27 23:37:56,7.103027,11.375339,0.0,out,4.3196429032832384E-4,out,4.3196388287469745E-4,true,-0.000000
693,2025-11-27 23:37:56,3.215282,0.414943,0.0,out,0.016510436311364174,out,0.016510436311364174,true,0.000000
694,2025-11-27 23:37:56,5.003672,8.598032,0.0,out,0.01094482559710741,out,0.01094482559710741,true,0.000000
695,2025-11-27 23:37:56,8.143929,7.424950,1.0,in,0.9865745902061462,in,0.9865745902061462,true,0.000000
696,2025-11-27 23:37:56,6.194594,6.566370,1.0,in,0.9407896995544434,in,0.9407896995544434,true,0.000000
697,2025-11-27 23:37:56,8.030869,10.729309,1.0,out,0.13444344699382782,out,0.13444441556930542,true,0.000001
698,2025-11-27 23:37:56,2.187193,1.913382,1.0,in,0.9847217202186584,in,0.9847217202186584,true,0.000000
699,2025-11-27 23:37:56,8.407000,5.621628,1.0,in,0.977412760257721,in,0.977412760257721,true,0.000000
700,2025-11-27 23:37:56,2.821508,3.180828,1.0,in,0.9585587978363037,in,0.9585587978363037,true,0.000000
701,2025-11-27 23:37:56,6.503929,5.453752,1.0,in,0.9110698103904724,in,0.9110697507858276,true,-0.000000
702,2025-11-27 23:37:56,7.788054,6.006273,1.0,in,0.9812706708908081,in,0.9812707901000977,true,0.000000
703,2025-11-27 23:37:56,6.913681,1.109023,0.0,out,0.011467494070529938,out,0.011467494070529938,true,0.000000
704,2025-11-27 23:37:56,5.932682,5.430543,1.0,in,0.8608537316322327,in,0.8608537316322327,true,0.000000
705,2025-11-27 23:37:56,7.522521,6.135517,1.0,in,0.9805167317390442,in,0.9805167317390442,true,0.000000
706,2025-11-27 23:37:56,10.048731,5.419910,1.0,in,0.9129095673561096,in,0.9129095673561096,true,0.000000
707,2025-11-27 23:37:56,2.896202,3.034242,1.0,in,0.9798557758331299,in,0.9798557758331299,true,0.000000
708,2025-11-27 23:37:56,9.926030,6.766534,1.0,in,0.8457503914833069,in,0.8457503914833069,true,0.000000
709,2025-11-27 23:37:56,9.329147,10.506056,0.0,out,0.14175216853618622,out,0.14175216853618622,true,0.000000
710,2025-11-27 23:37:56,7.823666,6.085042,1.0,in,0.9825869202613831,in,0.9825870394706726,true,0.000000
711,2025-11-27 23:37:56,5.324173,10.368734,0.0,out,0.010436504147946835,out,0.010436504147946835,true,0.000000
712,2025-11-27 23:37:56,2.967477,7.253969,0.0,out,0.011010071262717247,out,0.011010071262717247,true,0.000000
713,2025-11-27 23:37:56,8.205858,7.428138,1.0,in,0.9862491488456726,in,0.9862491488456726,true,0.000000
714,2025-11-27 23:37:56,2.408944,11.738094,0.0,out,0.01098649762570858,out,0.01098649762570858,true,0.000000
715,2025-11-27 23:37:56,0.220466,4.620695,0.0,out,0.015856578946113586,out,0.015856578946113586,true,0.000000
716,2025-11-27 23:37:56,4.927186,0.194869,0.0,out,0.013064678758382797,out,0.013064678758382797,true,0.000000
717,2025-11-27 23:37:56,3.066057,2.171928,1.0,in,0.9867128133773804,in,0.9867128133773804,true,0.000000
718,2025-11-27 23:37:56,9.619500,7.237651,1.0,in,0.8729959726333618,in,0.8729959726333618,true,0.000000
