experiment_id,x,y,true_label,before_data_and_weigths_transformation_prediction,before_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction,after_data_and_before_weigths_transformation_confidence,before_data_and_after_weigths_transformation_prediction,before_data_and_after_weigths_transformation_confidence,after_data_and_weigths_transformation_prediction,after_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction_match,after_data_and_before_weigths_transformation_confidence_change,before_data_and_after_weigths_transformation_prediction_match,before_data_and_after_weigths_transformation_confidence_change,after_data_and_weigths_transformation_prediction_match,after_data_and_weigths_transformation_confidence_change
418,7.835037,9.817002,1,in,0.921250,out,0.029711,out,0.012997,in,0.921250,false,-0.891540,false,-0.908253,true,0.000000
419,11.617292,4.892787,0,out,0.064817,out,0.011018,out,0.012889,out,0.064817,true,-0.053799,true,-0.051929,true,0.000000
420,6.970392,5.727400,1,in,0.957816,out,0.029412,out,0.012827,in,0.957816,false,-0.928404,false,-0.944989,true,0.000000
421,9.382086,6.242725,1,in,0.976020,out,0.023845,out,0.012837,in,0.976020,false,-0.952174,false,-0.963183,true,0.000000
422,8.925695,8.907600,1,in,0.762786,out,0.029553,out,0.012881,in,0.762786,false,-0.733233,false,-0.749904,true,0.000001
423,10.607733,4.305729,0,out,0.125928,out,0.011024,out,0.012874,out,0.125928,true,-0.114904,true,-0.113054,true,0.000000
424,2.138258,8.855040,0,out,0.011010,out,0.029987,out,0.012735,out,0.011010,true,0.018977,true,0.001725,true,0.000000
425,1.346658,1.387081,1,in,0.669211,out,0.012761,out,0.012799,in,0.669211,false,-0.656450,false,-0.656411,true,-0.000000
426,6.103671,4.499063,0,out,0.299649,out,0.029364,out,0.012819,out,0.299649,true,-0.270285,true,-0.286830,true,-0.000000
427,8.978254,6.381301,1,in,0.983637,out,0.027046,out,0.012834,in,0.983637,false,-0.956591,false,-0.970802,true,0.000000
428,8.693562,3.508262,0,out,0.016564,out,0.011485,out,0.012847,out,0.016564,true,-0.005078,true,-0.003717,true,0.000000
429,7.705027,5.725462,1,in,0.973725,out,0.028877,out,0.012828,in,0.973725,false,-0.944848,false,-0.960898,true,-0.000000
430,11.735215,10.188231,0,out,0.070674,out,0.028355,out,0.012879,out,0.070674,true,-0.042319,true,-0.057795,true,0.000000
431,6.233754,6.228365,1,in,0.943751,out,0.029608,out,0.012839,in,0.943751,false,-0.914143,false,-0.930913,true,0.000000
432,1.799598,7.565014,0,out,0.011013,out,0.028627,out,0.012949,out,0.011013,true,0.017615,true,0.001936,true,0.000000
433,11.633337,11.458989,0,out,0.068301,out,0.029437,out,0.012945,out,0.068301,true,-0.038865,true,-0.055357,true,-0.000000
434,4.192198,1.142760,1,in,0.871640,out,0.028024,out,0.012812,in,0.871640,false,-0.843616,false,-0.858829,true,0.000000
435,0.795805,11.895300,0,out,0.011008,out,0.011839,out,0.008253,out,0.011008,true,0.000831,true,-0.002755,true,0.000000
436,10.396358,5.065985,1,in,0.660983,out,0.011124,out,0.012858,in,0.660982,false,-0.649859,false,-0.648124,true,-0.000000
437,8.368254,5.895221,1,in,0.983316,out,0.027793,out,0.012830,in,0.983316,false,-0.955523,false,-0.970486,true,0.000000
438,5.560345,5.304749,1,in,0.778167,out,0.029603,out,0.012827,in,0.778167,false,-0.748564,false,-0.765340,true,0.000000
439,2.151818,1.918071,1,in,0.984162,out,0.021676,out,0.012808,in,0.984162,false,-0.962485,false,-0.971353,true,0.000000
440,9.214907,7.520024,1,in,0.937301,out,0.028848,out,0.012843,in,0.937301,false,-0.908453,false,-0.924459,true,0.000000
441,3.734848,7.613618,0,out,0.011004,out,0.029891,out,0.013023,out,0.011004,true,0.018886,true,0.002018,true,0.000000
442,1.533341,9.801170,0,out,0.011010,out,0.027110,out,0.011089,out,0.011010,true,0.016100,true,0.000079,true,0.000000
443,10.428448,11.934025,0,out,0.072483,out,0.029656,out,0.013081,out,0.072483,true,-0.042827,true,-0.059403,true,0.000000
444,6.624803,5.027776,1,in,0.779338,out,0.029316,out,0.012822,in,0.779338,false,-0.750023,false,-0.766516,true,-0.000000
445,7.245945,6.895955,1,in,0.983948,out,0.029558,out,0.012843,in,0.983948,false,-0.954391,false,-0.971105,true,0.000000
446,8.256509,9.753378,1,in,0.844491,out,0.029675,out,0.012963,in,0.844491,false,-0.814816,false,-0.831528,true,-0.000000
447,7.813588,7.793348,1,in,0.986984,out,0.029577,out,0.012861,in,0.986984,false,-0.957408,false,-0.974124,true,0.000000
448,0.096002,10.815565,0,out,0.011012,out,0.011043,out,0.009900,out,0.011012,true,0.000031,true,-0.001113,true,0.000000
449,9.343892,2.935859,0,out,0.015913,out,0.011027,out,0.012868,out,0.015913,true,-0.004886,true,-0.003045,true,0.000000
450,2.119288,9.919695,0,out,0.011007,out,0.030272,out,0.011633,out,0.011007,true,0.019265,true,0.000627,true,0.000000
451,8.327635,9.868202,1,in,0.774449,out,0.029677,out,0.012971,in,0.774449,false,-0.744772,false,-0.761478,true,0.000000
452,1.709152,8.860036,0,out,0.011011,out,0.028620,out,0.012067,out,0.011011,true,0.017609,true,0.001056,true,0.000000
453,5.787001,2.770301,0,out,0.013153,out,0.027765,out,0.012817,out,0.013153,true,0.014612,true,-0.000336,true,0.000000
454,6.219765,5.149690,1,in,0.817853,out,0.029497,out,0.012823,in,0.817853,false,-0.788357,false,-0.805030,true,0.000000
455,5.811411,6.147444,1,in,0.867782,out,0.029634,out,0.012842,in,0.867782,false,-0.838148,false,-0.854941,true,0.000000
456,1.060621,7.357850,0,out,0.011014,out,0.015642,out,0.012461,out,0.011014,true,0.004627,true,0.001447,true,0.000000
457,7.921589,9.134577,1,in,0.971559,out,0.029660,out,0.012926,in,0.971559,false,-0.941898,false,-0.958632,true,0.000000
458,7.822680,5.493865,1,in,0.962929,out,0.028350,out,0.012827,in,0.962929,false,-0.934579,false,-0.950102,true,-0.000000
459,3.045904,2.571745,1,in,0.986951,out,0.028118,out,0.012808,in,0.986951,false,-0.958833,false,-0.974143,true,0.000000
460,8.083372,9.467283,1,in,0.938566,out,0.029669,out,0.012946,in,0.938567,false,-0.908897,false,-0.925620,true,0.000000
461,3.139277,7.312737,0,out,0.011009,out,0.029876,out,0.013023,out,0.011009,true,0.018867,true,0.002014,true,0.000000
462,2.961845,2.398345,1,in,0.987488,out,0.027705,out,0.012807,in,0.987488,false,-0.959783,false,-0.974681,true,0.000000
463,0.413939,0.354373,0,out,0.011131,out,0.011013,out,0.011412,out,0.011131,true,-0.000117,true,0.000281,true,0.000000
464,9.334917,6.243442,1,in,0.977545,out,0.024230,out,0.012836,in,0.977545,false,-0.953316,false,-0.964709,true,0.000000
465,10.303593,5.059397,1,in,0.707870,out,0.011164,out,0.012857,in,0.707870,false,-0.696706,false,-0.695013,true,-0.000000
466,6.779348,7.197125,1,in,0.978347,out,0.029626,out,0.012858,in,0.978347,false,-0.948721,false,-0.965488,true,0.000000
467,7.698217,7.347911,1,in,0.987202,out,0.029546,out,0.012849,in,0.987202,false,-0.957656,false,-0.974353,true,0.000000
468,11.214389,2.553989,0,out,0.037268,out,0.011015,out,0.012933,out,0.037268,true,-0.026253,true,-0.024335,true,0.000000
469,1.791914,1.802027,1,in,0.964098,out,0.017630,out,0.012811,in,0.964098,false,-0.946469,false,-0.951287,true,0.000000
470,8.319082,1.200631,0,out,0.011199,out,0.011019,out,0.012875,out,0.011199,true,-0.000179,true,0.001676,true,0.000000
471,6.509521,5.960074,1,in,0.952065,out,0.029557,out,0.012832,in,0.952065,false,-0.922507,false,-0.939233,true,0.000000
472,8.879688,7.323359,1,in,0.975534,out,0.029043,out,0.012841,in,0.975534,false,-0.946491,false,-0.962693,true,0.000000
473,3.046605,1.776823,1,in,0.985026,out,0.027210,out,0.012805,in,0.985026,false,-0.957816,false,-0.972221,true,0.000000
474,10.597412,0.756825,0,out,0.009264,out,0.011014,out,0.012965,out,0.009264,true,0.001750,true,0.003701,true,0.000000
475,7.422004,9.406062,1,in,0.949950,out,0.029714,out,0.012978,in,0.949950,false,-0.920236,false,-0.936973,true,-0.000000
476,11.886148,10.587253,0,out,0.069059,out,0.028691,out,0.012890,out,0.069059,true,-0.040369,true,-0.056169,true,0.000000
477,7.004281,7.890060,1,in,0.982642,out,0.029650,out,0.012882,in,0.982642,false,-0.952992,false,-0.969761,true,0.000000
478,8.481033,5.050083,1,in,0.852670,out,0.023016,out,0.012832,in,0.852670,false,-0.829655,false,-0.839838,true,-0.000000
479,11.669618,5.348904,0,out,0.091097,out,0.011021,out,0.012881,out,0.091097,true,-0.080076,true,-0.078215,true,-0.000000
480,2.324494,8.061205,0,out,0.011011,out,0.029902,out,0.013089,out,0.011011,true,0.018891,true,0.002078,true,0.000000
481,9.529498,1.480129,0,out,0.012134,out,0.011015,out,0.012903,out,0.012134,true,-0.001119,true,0.000768,true,-0.000000
482,4.463309,4.556502,0,out,0.257064,out,0.029608,out,0.012822,out,0.257064,true,-0.227456,true,-0.244242,true,0.000000
483,11.188583,11.111877,0,out,0.070831,out,0.029478,out,0.012937,out,0.070831,true,-0.041352,true,-0.057893,true,0.000000
484,8.083879,7.995349,1,in,0.984705,out,0.029564,out,0.012863,in,0.984705,false,-0.955141,false,-0.971842,true,0.000000
485,7.332381,7.806981,1,in,0.986473,out,0.029621,out,0.012870,in,0.986473,false,-0.956852,false,-0.973603,true,0.000000
486,7.777162,8.986313,1,in,0.979272,out,0.029662,out,0.012922,in,0.979272,false,-0.949610,false,-0.966350,true,0.000000
487,2.199675,5.815550,0,out,0.011016,out,0.028845,out,0.012918,out,0.011016,true,0.017830,true,0.001902,true,0.000000
488,9.670272,1.156713,0,out,0.010988,out,0.011015,out,0.012915,out,0.010988,true,0.000027,true,0.001927,true,0.000000
489,10.908916,7.839003,0,out,0.131229,out,0.022131,out,0.012848,out,0.131229,true,-0.109098,true,-0.118381,true,0.000000
490,2.528370,3.134442,1,in,0.903828,out,0.027111,out,0.012815,in,0.903828,false,-0.876717,false,-0.891013,true,0.000000
491,3.622642,1.457949,1,in,0.974431,out,0.028319,out,0.012807,in,0.974431,false,-0.946112,false,-0.961624,true,0.000000
492,7.572271,9.354534,1,in,0.970593,out,0.029700,out,0.012963,in,0.970593,false,-0.940893,false,-0.957630,true,0.000000
493,11.781939,5.178995,0,out,0.070508,out,0.011018,out,0.012887,out,0.070508,true,-0.059489,true,-0.057620,true,-0.000000
494,6.229902,5.373131,1,in,0.878971,out,0.029530,out,0.012825,in,0.878971,false,-0.849441,false,-0.866146,true,0.000000
495,7.978546,10.625780,1,out,0.193574,out,0.029757,out,0.013108,out,0.193574,true,-0.163817,true,-0.180467,true,-0.000001
496,8.963581,4.528469,0,out,0.164185,out,0.013955,out,0.012841,out,0.164185,true,-0.150230,true,-0.151344,true,-0.000000
497,3.848391,9.645502,0,out,0.010977,out,0.030156,out,0.013495,out,0.010977,true,0.019179,true,0.002519,true,0.000000
498,1.160152,7.512887,0,out,0.011014,out,0.018155,out,0.012468,out,0.011014,true,0.007142,true,0.001454,true,0.000000
499,5.607018,0.080844,0,out,0.012374,out,0.012029,out,0.012836,out,0.012374,true,-0.000345,true,0.000462,true,0.000000
500,11.370937,2.336371,0,out,0.036629,out,0.011015,out,0.012946,out,0.036629,true,-0.025614,true,-0.023683,true,0.000000
501,9.604815,5.300348,1,in,0.944655,out,0.013992,out,0.012843,in,0.944655,false,-0.930663,false,-0.931812,true,0.000000
502,8.023438,7.370476,1,in,0.987075,out,0.029490,out,0.012847,in,0.987075,false,-0.957584,false,-0.974228,true,0.000000
503,2.875849,3.100523,1,in,0.974635,out,0.028181,out,0.012812,in,0.974635,false,-0.946454,false,-0.961822,true,0.000000
504,3.246177,5.392210,0,out,0.011025,out,0.029568,out,0.012863,out,0.011025,true,0.018543,true,0.001837,true,0.000000
505,7.512989,7.064980,1,in,0.986225,out,0.029539,out,0.012845,in,0.986225,false,-0.956686,false,-0.973381,true,0.000000
506,0.904302,2.299587,0,out,0.018643,out,0.011325,out,0.012848,out,0.018643,true,-0.007318,true,-0.005795,true,0.000000
507,10.374335,6.100543,1,in,0.746856,out,0.013311,out,0.012848,in,0.746856,false,-0.733545,false,-0.734008,true,0.000000
508,10.106470,8.517435,0,out,0.206763,out,0.028765,out,0.012854,out,0.206763,true,-0.177998,true,-0.193909,true,0.000000
509,6.666907,10.355093,0,out,0.005764,out,0.029860,out,0.013226,out,0.005764,true,0.024096,true,0.007462,true,0.000000
510,8.110617,9.554887,1,in,0.924097,out,0.029673,out,0.012952,in,0.924097,false,-0.894424,false,-0.911145,true,0.000000
511,4.455608,1.176427,1,in,0.826632,out,0.027579,out,0.012814,in,0.826632,false,-0.799053,false,-0.813818,true,0.000000
512,4.786624,11.098331,0,out,0.010551,out,0.030230,out,0.014131,out,0.010551,true,0.019679,true,0.003580,true,0.000000
513,4.232726,11.622580,0,out,0.010715,out,0.030449,out,0.014256,out,0.010715,true,0.019735,true,0.003541,true,0.000000
514,8.548861,0.769662,0,out,0.010899,out,0.011016,out,0.012889,out,0.010899,true,0.000117,true,0.001990,true,0.000000
515,6.156625,7.033393,1,in,0.893711,out,0.029659,out,0.012864,in,0.893711,false,-0.864052,false,-0.880847,true,0.000000
516,9.605865,6.770740,1,in,0.937586,out,0.025444,out,0.012838,in,0.937586,false,-0.912142,false,-0.924748,true,-0.000000
517,5.995412,5.453071,1,in,0.871363,out,0.029573,out,0.012827,in,0.871363,false,-0.841790,false,-0.858536,true,-0.000000
518,10.765074,2.530486,0,out,0.028464,out,0.011015,out,0.012917,out,0.028464,true,-0.017449,true,-0.015547,true,0.000000
519,7.183498,5.861931,1,in,0.969260,out,0.029371,out,0.012828,in,0.969260,false,-0.939889,false,-0.956432,true,0.000000
520,11.236229,0.754676,0,out,0.006426,out,0.011014,out,0.012997,out,0.006426,true,0.004587,true,0.006570,true,0.000000
521,11.338518,0.033507,0,out,0.007245,out,0.011013,out,0.013035,out,0.007245,true,0.003768,true,0.005790,true,0.000000
522,9.392037,4.522008,0,out,0.193575,out,0.011816,out,0.012847,out,0.193575,true,-0.181760,true,-0.180728,true,0.000000
523,8.019253,9.695009,1,in,0.920256,out,0.029689,out,0.012971,in,0.920256,false,-0.890567,false,-0.907285,true,0.000000
524,9.612253,3.580208,0,out,0.025029,out,0.011040,out,0.012864,out,0.025029,true,-0.013989,true,-0.012165,true,-0.000000
525,1.376553,1.369968,1,in,0.745209,out,0.012923,out,0.012798,in,0.745209,false,-0.732286,false,-0.732411,true,0.000000
526,0.407521,10.081190,0,out,0.011012,out,0.011082,out,0.010687,out,0.011012,true,0.000069,true,-0.000326,true,0.000000
527,2.853436,9.691398,0,out,0.011001,out,0.030328,out,0.013120,out,0.011001,true,0.019328,true,0.002120,true,0.000000
528,7.257684,11.243959,0,out,0.000351,out,0.029883,out,0.013400,out,0.000351,true,0.029532,true,0.013049,true,0.000000
529,7.952163,1.847620,0,out,0.011947,out,0.011062,out,0.012855,out,0.011947,true,-0.000885,true,0.000908,true,0.000000
530,10.396377,9.907511,0,out,0.092285,out,0.029417,out,0.012892,out,0.092285,true,-0.062868,true,-0.079393,true,0.000000
531,1.562662,9.666817,0,out,0.011010,out,0.027466,out,0.011168,out,0.011010,true,0.016456,true,0.000158,true,0.000000
532,6.977408,8.756496,1,in,0.915322,out,0.029705,out,0.012940,in,0.915322,false,-0.885617,false,-0.902382,true,0.000000
533,10.124868,10.291819,0,out,0.094278,out,0.029548,out,0.012921,out,0.094278,true,-0.064731,true,-0.081357,true,0.000000
534,6.061485,11.423382,0,out,0.005539,out,0.030063,out,0.013886,out,0.005539,true,0.024524,true,0.008348,true,0.000000
535,1.447031,9.867912,0,out,0.011010,out,0.025708,out,0.011025,out,0.011010,true,0.014698,true,0.000015,true,0.000000
536,6.541924,6.477393,1,in,0.966113,out,0.029598,out,0.012841,in,0.966113,false,-0.936515,false,-0.953272,true,0.000000
537,9.039413,11.014598,0,out,0.134130,out,0.029700,out,0.013065,out,0.134130,true,-0.104430,true,-0.121065,true,0.000000
538,8.892365,1.348958,0,out,0.011484,out,0.011017,out,0.012887,out,0.011484,true,-0.000467,true,0.001403,true,0.000000
539,4.060680,4.058722,0,out,0.203521,out,0.029542,out,0.012818,out,0.203521,true,-0.173979,true,-0.190703,true,0.000000
540,2.033648,10.181410,0,out,0.011006,out,0.030243,out,0.011285,out,0.011006,true,0.019237,true,0.000278,true,0.000000
541,7.290592,2.996551,0,out,0.012633,out,0.017581,out,0.012832,out,0.012633,true,0.004948,true,0.000198,true,-0.000000
542,3.671843,1.706011,1,in,0.976793,out,0.028601,out,0.012807,in,0.976793,false,-0.948192,false,-0.963986,true,0.000000
543,7.177415,1.766254,0,out,0.011891,out,0.011596,out,0.012842,out,0.011891,true,-0.000295,true,0.000951,true,0.000000
544,3.018542,7.509217,0,out,0.011009,out,0.029907,out,0.013057,out,0.011009,true,0.018898,true,0.002048,true,0.000000
545,9.632557,9.184053,0,out,0.237115,out,0.029463,out,0.012878,out,0.237115,true,-0.207652,true,-0.224238,true,0.000000
546,7.838511,9.135115,1,in,0.974581,out,0.029666,out,0.012930,in,0.974581,false,-0.944915,false,-0.961651,true,0.000000
547,9.215593,5.567938,1,in,0.975497,out,0.020007,out,0.012837,in,0.975497,false,-0.955490,false,-0.962660,true,0.000000
548,8.785749,9.018991,1,in,0.806217,out,0.029581,out,0.012890,in,0.806217,false,-0.776636,false,-0.793327,true,0.000000
549,7.074805,5.148952,1,in,0.862053,out,0.029054,out,0.012824,in,0.862053,false,-0.832999,false,-0.849230,true,-0.000000
550,1.905210,0.925854,0,in,0.787651,out,0.016016,out,0.012771,in,0.787651,false,-0.771635,false,-0.774880,true,-0.000000
551,3.504969,9.848103,0,out,0.010985,out,0.030250,out,0.013533,out,0.010985,true,0.019264,true,0.002548,true,0.000000
552,4.237972,1.594477,1,in,0.940762,out,0.028682,out,0.012810,in,0.940762,false,-0.912080,false,-0.927952,true,0.000000
553,3.004230,3.555728,1,out,0.352073,out,0.028764,out,0.012817,out,0.352071,true,-0.323309,true,-0.339256,true,-0.000002
554,7.198844,8.751940,1,in,0.977049,out,0.029688,out,0.012929,in,0.977049,false,-0.947361,false,-0.964120,true,0.000000
555,5.945892,6.113398,1,in,0.904922,out,0.029623,out,0.012839,in,0.904922,false,-0.875299,false,-0.892082,true,0.000000
556,8.321548,6.251939,1,in,0.985991,out,0.028605,out,0.012832,in,0.985991,false,-0.957387,false,-0.973160,true,0.000000
557,4.517614,0.191912,0,out,0.013340,out,0.021953,out,0.012818,out,0.013340,true,0.008613,true,-0.000522,true,0.000000
558,7.910899,8.182896,1,in,0.985273,out,0.029599,out,0.012873,in,0.985273,false,-0.955674,false,-0.972400,true,0.000000
559,5.470390,6.923940,0,out,0.031215,out,0.029699,out,0.012876,out,0.031215,true,-0.001517,true,-0.018339,true,0.000000
560,9.653850,7.988467,0,in,0.612649,out,0.028781,out,0.012848,in,0.612649,false,-0.583867,false,-0.599801,true,0.000000
561,4.843314,0.947372,0,out,0.143443,out,0.024731,out,0.012819,out,0.143443,true,-0.118712,true,-0.130624,true,-0.000000
562,8.272491,10.933167,0,out,0.158356,out,0.029756,out,0.013134,out,0.158355,true,-0.128600,true,-0.145222,true,-0.000000
563,9.726540,3.263444,0,out,0.021339,out,0.011024,out,0.012871,out,0.021339,true,-0.010315,true,-0.008468,true,-0.000000
564,0.255162,2.746928,0,out,0.020088,out,0.011011,out,0.012960,out,0.020088,true,-0.009077,true,-0.007128,true,0.000000
565,6.615209,7.719702,1,in,0.958967,out,0.029667,out,0.012884,in,0.958967,false,-0.929300,false,-0.946083,true,0.000000
566,4.686327,0.606195,0,out,0.018848,out,0.023663,out,0.012819,out,0.018848,true,0.004815,true,-0.006029,true,0.000000
567,11.488910,8.754660,0,out,0.080936,out,0.023807,out,0.012855,out,0.080936,true,-0.057129,true,-0.068081,true,0.000000
568,7.838433,10.300360,1,in,0.544740,out,0.029745,out,0.013065,in,0.544741,false,-0.514995,false,-0.531675,true,0.000002
569,6.465024,4.692719,0,out,0.464406,out,0.029249,out,0.012820,out,0.464406,true,-0.435157,true,-0.451586,true,0.000000
570,1.750394,1.438783,1,in,0.967796,out,0.016084,out,0.012804,in,0.967796,false,-0.951712,false,-0.954992,true,0.000000
571,8.633642,7.180694,1,in,0.983421,out,0.029154,out,0.012840,in,0.983421,false,-0.954267,false,-0.970581,true,0.000000
572,2.133493,1.557189,1,in,0.982875,out,0.020298,out,0.012805,in,0.982875,false,-0.962576,false,-0.970069,true,0.000000
573,5.661281,4.039204,0,out,0.081649,out,0.029396,out,0.012816,out,0.081649,true,-0.052254,true,-0.068833,true,-0.000000
574,6.725995,5.634108,1,in,0.942532,out,0.029466,out,0.012827,in,0.942532,false,-0.913067,false,-0.929706,true,-0.000000
575,10.209043,2.597805,0,out,0.020599,out,0.011016,out,0.012897,out,0.020599,true,-0.009583,true,-0.007701,true,0.000000
576,3.046808,0.177060,0,out,0.013838,out,0.023863,out,0.012766,out,0.013838,true,0.010025,true,-0.001072,true,0.000000
577,2.824586,1.892507,1,in,0.986545,out,0.026441,out,0.012806,in,0.986545,false,-0.960104,false,-0.973740,true,0.000000
578,10.837329,5.038271,1,out,0.328660,out,0.011039,out,0.012867,out,0.328660,true,-0.317620,true,-0.315792,true,0.000000
579,5.630774,5.397825,1,in,0.807175,out,0.029604,out,0.012828,in,0.807175,false,-0.777571,false,-0.794347,true,-0.000000
580,4.055935,1.287962,1,in,0.945397,out,0.028378,out,0.012810,in,0.945397,false,-0.917020,false,-0.932587,true,0.000000
581,8.039976,10.512266,1,out,0.437861,out,0.029744,out,0.013080,out,0.437862,true,-0.408118,true,-0.424781,true,0.000001
582,1.651425,10.398493,0,out,0.011008,out,0.028633,out,0.010948,out,0.011008,true,0.017625,true,-0.000060,true,0.000000
583,1.011230,7.476129,0,out,0.011014,out,0.014607,out,0.012310,out,0.011014,true,0.003593,true,0.001295,true,0.000000
584,6.339177,6.342708,1,in,0.953593,out,0.029607,out,0.012840,in,0.953593,false,-0.923987,false,-0.940753,true,0.000000
585,9.305815,7.064775,1,in,0.957084,out,0.027904,out,0.012838,in,0.957084,false,-0.929179,false,-0.944245,true,0.000000
586,8.681204,7.208539,1,in,0.982434,out,0.029135,out,0.012840,in,0.982434,false,-0.953299,false,-0.969594,true,0.000000
587,3.217637,6.014826,0,out,0.011014,out,0.029673,out,0.012896,out,0.011014,true,0.018659,true,0.001882,true,0.000000
588,6.575791,5.930261,1,in,0.953732,out,0.029545,out,0.012831,in,0.953732,false,-0.924188,false,-0.940901,true,0.000000
589,4.572551,1.591779,1,in,0.827261,out,0.028277,out,0.012813,in,0.827261,false,-0.798984,false,-0.814448,true,0.000000
590,0.032058,8.354525,0,out,0.011014,out,0.011034,out,0.010968,out,0.011014,true,0.000020,true,-0.000046,true,0.000000
591,2.000859,7.345317,0,out,0.011013,out,0.029241,out,0.013019,out,0.011013,true,0.018229,true,0.002007,true,0.000000
592,6.437014,6.528776,1,in,0.961811,out,0.029611,out,0.012844,in,0.961811,false,-0.932201,false,-0.948968,true,0.000000
593,3.521379,10.118086,0,out,0.010979,out,0.030297,out,0.013580,out,0.010979,true,0.019318,true,0.002601,true,0.000000
594,3.329358,11.090660,0,out,0.010961,out,0.030549,out,0.012778,out,0.010961,true,0.019588,true,0.001817,true,0.000000
595,9.608062,7.084165,1,in,0.902447,out,0.026858,out,0.012839,in,0.902447,false,-0.875589,false,-0.889608,true,0.000000
596,9.559483,6.985123,1,in,0.926285,out,0.026700,out,0.012839,in,0.926285,false,-0.899584,false,-0.913446,true,0.000000
597,7.340718,8.214666,1,in,0.986071,out,0.029646,out,0.012889,in,0.986071,false,-0.956425,false,-0.973182,true,0.000000
598,7.633458,1.836831,0,out,0.011883,out,0.011150,out,0.012849,out,0.011883,true,-0.000733,true,0.000966,true,0.000000
599,5.733459,8.827570,0,out,0.010825,out,0.029815,out,0.013031,out,0.010825,true,0.018990,true,0.002206,true,0.000000
600,6.466779,6.499732,1,in,0.963044,out,0.029606,out,0.012842,in,0.963044,false,-0.933437,false,-0.950201,true,0.000000
601,11.229827,0.360688,0,out,0.006969,out,0.011013,out,0.013013,out,0.006969,true,0.004045,true,0.006045,true,0.000000
602,8.466513,8.349609,1,in,0.967818,out,0.029553,out,0.012868,in,0.967818,false,-0.938265,false,-0.954950,true,0.000000
603,0.973440,10.256176,0,out,0.011011,out,0.013969,out,0.010790,out,0.011011,true,0.002958,true,-0.000221,true,0.000000
604,1.728640,11.493584,0,out,0.011002,out,0.029578,out,0.010441,out,0.011002,true,0.018576,true,-0.000561,true,0.000000
605,0.563968,2.413994,0,out,0.017257,out,0.011027,out,0.012886,out,0.017257,true,-0.006230,true,-0.004370,true,0.000000
606,7.424953,3.313251,0,out,0.013578,out,0.018986,out,0.012831,out,0.013578,true,0.005409,true,-0.000747,true,-0.000000
607,8.095753,7.231650,1,in,0.987060,out,0.029443,out,0.012843,in,0.987060,false,-0.957617,false,-0.974217,true,0.000000
608,10.503677,8.222923,0,out,0.157688,out,0.027102,out,0.012849,out,0.157688,true,-0.130586,true,-0.144839,true,0.000000
609,9.940378,7.624874,0,in,0.545632,out,0.027351,out,0.012843,in,0.545632,false,-0.518280,false,-0.532788,true,0.000000
610,8.303057,5.026091,1,in,0.827777,out,0.024344,out,0.012831,in,0.827777,false,-0.803433,false,-0.814946,true,0.000000
611,7.482817,8.247862,1,in,0.986489,out,0.029638,out,0.012886,in,0.986489,false,-0.956851,false,-0.973602,true,0.000000
612,7.710357,4.531651,0,out,0.160589,out,0.025610,out,0.012827,out,0.160590,true,-0.134980,true,-0.147762,true,0.000000
613,10.418921,5.679003,1,in,0.779412,out,0.011669,out,0.012852,in,0.779412,false,-0.767742,false,-0.766560,true,0.000000
614,7.353898,6.470920,1,in,0.982292,out,0.029477,out,0.012835,in,0.982292,false,-0.952815,false,-0.969457,true,0.000000
615,6.983040,4.610817,0,out,0.302934,out,0.028571,out,0.012822,out,0.302934,true,-0.274363,true,-0.290112,true,0.000000
616,7.749769,8.267397,1,in,0.985948,out,0.029618,out,0.012880,in,0.985948,false,-0.956330,false,-0.973068,true,0.000000
617,9.093683,6.406358,1,in,0.981832,out,0.026616,out,0.012835,in,0.981832,false,-0.955216,false,-0.968997,true,0.000000
618,6.666362,6.590281,1,in,0.971824,out,0.029595,out,0.012842,in,0.971824,false,-0.942229,false,-0.958982,true,-0.000000
619,9.100054,7.331480,1,in,0.962792,out,0.028791,out,0.012841,in,0.962792,false,-0.934001,false,-0.949951,true,0.000000
620,6.746704,7.815937,1,in,0.971426,out,0.029664,out,0.012885,in,0.971426,false,-0.941762,false,-0.958540,true,0.000000
621,8.216492,9.548967,1,in,0.902351,out,0.029665,out,0.012946,in,0.902351,false,-0.872686,false,-0.889404,true,0.000000
622,3.191415,5.645438,0,out,0.011018,out,0.029602,out,0.012876,out,0.011018,true,0.018584,true,0.001858,true,0.000000
623,8.244984,7.908292,1,in,0.983306,out,0.029532,out,0.012858,in,0.983306,false,-0.953774,false,-0.970448,true,0.000000
624,9.870579,6.533698,1,in,0.904394,out,0.021597,out,0.012840,in,0.904394,false,-0.882797,false,-0.891554,true,0.000000
625,8.204890,9.863161,1,in,0.832322,out,0.029686,out,0.012978,in,0.832322,false,-0.802636,false,-0.819345,true,0.000000
626,4.103458,9.211174,0,out,0.010976,out,0.030051,out,0.013319,out,0.010976,true,0.019075,true,0.002343,true,0.000000
627,0.210862,8.841365,0,out,0.011014,out,0.011046,out,0.010933,out,0.011014,true,0.000032,true,-0.000081,true,0.000000
628,7.118261,7.829737,1,in,0.984727,out,0.029639,out,0.012876,in,0.984727,false,-0.955089,false,-0.971851,true,0.000000
